,SigC,SigH,EpsC,EpsH,density,estimErr
869,0.275,0.0683,0.2465,0.11,671.345,17.0
870,0.275,0.0683,0.2465,0.13,671.804,19.0
871,0.275,0.0683,0.4108,0.03,698.639,15.0
872,0.275,0.0683,0.4108,0.05,686.836,22.0
873,0.275,0.0683,0.4108,0.07,691.902,19.0
874,0.275,0.0683,0.4108,0.09,695.667,19.0
875,0.275,0.0683,0.4108,0.11,689.399,22.0
876,0.275,0.0683,0.4108,0.13,690.328,21.0
877,0.275,0.0683,0.5751,0.03,710.132,19.0
878,0.275,0.0683,0.5751,0.05,712.929,22.0
879,0.275,0.0683,0.5751,0.07,716.455,17.0
880,0.275,0.0683,0.5751,0.09,711.399,22.0
881,0.275,0.0683,0.5751,0.11,714.327,20.0
882,0.275,0.0683,0.5751,0.13,712.098,20.0
883,0.275,0.0683,0.7394,0.03,736.063,19.0
884,0.275,0.0683,0.7394,0.05,734.391,21.0
885,0.275,0.0683,0.7394,0.07,725.294,28.0
886,0.275,0.0683,0.7394,0.09,734.941,19.0
887,0.275,0.0683,0.7394,0.11,730.985,22.0
888,0.275,0.0683,0.7394,0.13,730.95,19.0
889,0.275,0.0683,0.9037,0.03,751.543,20.0
890,0.275,0.0683,0.9037,0.05,749.92,23.0
891,0.275,0.0683,0.9037,0.07,750.981,21.0
892,0.275,0.0683,0.9037,0.09,752.882,19.0
893,0.275,0.0683,0.9037,0.11,747.08,24.0
894,0.275,0.0683,0.9037,0.13,748.884,23.0
895,0.275,0.0683,1.068,0.03,765.772,20.0
896,0.275,0.0683,1.068,0.05,764.429,24.0
897,0.275,0.0683,1.068,0.07,767.17,20.0
898,0.275,0.0683,1.068,0.09,768.748,21.0
899,0.275,0.0683,1.068,0.11,765.916,21.0
900,0.275,0.0683,1.068,0.13,768.476,21.0
901,0.275,0.1138,0.2465,0.03,677.391,16.0
902,0.275,0.1138,0.2465,0.05,672.901,21.0
903,0.275,0.1138,0.2465,0.07,676.129,18.0
904,0.275,0.1138,0.2465,0.09,673.334,24.0
905,0.275,0.1138,0.2465,0.11,675.208,18.0
906,0.275,0.1138,0.2465,0.13,669.472,21.0
907,0.275,0.1138,0.4108,0.03,696.523,15.0
908,0.275,0.1138,0.4108,0.05,696.538,20.0
909,0.275,0.1138,0.4108,0.07,692.826,18.0
910,0.275,0.1138,0.4108,0.09,691.578,25.0
911,0.275,0.1138,0.4108,0.11,694.234,19.0
912,0.275,0.1138,0.4108,0.13,696.912,19.0
913,0.275,0.1138,0.5751,0.03,713.669,22.0
914,0.275,0.1138,0.5751,0.05,709.934,21.0
915,0.275,0.1138,0.5751,0.07,717.318,15.0
916,0.275,0.1138,0.5751,0.09,720.523,14.0
917,0.275,0.1138,0.5751,0.11,715.151,20.0
918,0.275,0.1138,0.5751,0.13,720.94,16.0
919,0.275,0.1138,0.7394,0.03,731.813,19.0
920,0.275,0.1138,0.7394,0.05,732.815,20.0
921,0.275,0.1138,0.7394,0.07,732.722,22.0
922,0.275,0.1138,0.7394,0.09,736.752,18.0
923,0.275,0.1138,0.7394,0.11,736.749,18.0
924,0.275,0.1138,0.7394,0.13,732.068,22.0
925,0.275,0.1138,0.9037,0.03,753.315,21.0
926,0.275,0.1138,0.9037,0.05,745.961,26.0
927,0.275,0.1138,0.9037,0.07,752.14,18.0
928,0.275,0.1138,0.9037,0.09,752.01,22.0
929,0.275,0.1138,0.9037,0.11,747.435,26.0
930,0.275,0.1138,0.9037,0.13,753.726,19.0
931,0.275,0.1138,1.068,0.03,767.249,21.0
932,0.275,0.1138,1.068,0.05,770.268,19.0
933,0.275,0.1138,1.068,0.07,763.445,24.0
934,0.275,0.1138,1.068,0.09,769.073,22.0
935,0.275,0.1138,1.068,0.11,771.562,18.0
936,0.275,0.1138,1.068,0.13,767.017,22.0
937,0.275,0.1593,0.2465,0.03,677.546,20.0
938,0.275,0.1593,0.2465,0.05,676.52,19.0
939,0.275,0.1593,0.2465,0.07,680.025,24.0
940,0.275,0.1593,0.2465,0.09,683.512,20.0
941,0.275,0.1593,0.2465,0.11,689.868,19.0
942,0.275,0.1593,0.2465,0.13,692.412,21.0
943,0.275,0.1593,0.4108,0.03,698.519,20.0
944,0.275,0.1593,0.4108,0.05,706.011,17.0
945,0.275,0.1593,0.4108,0.07,702.43,20.0
946,0.275,0.1593,0.4108,0.09,703.026,22.0
947,0.275,0.1593,0.4108,0.11,708.27,21.0
948,0.275,0.1593,0.4108,0.13,713.239,19.0
949,0.275,0.1593,0.5751,0.03,717.509,21.0
950,0.275,0.1593,0.5751,0.05,720.511,21.0
951,0.275,0.1593,0.5751,0.07,724.13,20.0
952,0.275,0.1593,0.5751,0.09,728.922,22.0
953,0.275,0.1593,0.5751,0.11,724.169,23.0
954,0.275,0.1593,0.5751,0.13,733.264,19.0
955,0.275,0.1593,0.7394,0.03,734.138,22.0
956,0.275,0.1593,0.7394,0.05,742.576,19.0
957,0.275,0.1593,0.7394,0.07,736.659,25.0
958,0.275,0.1593,0.7394,0.09,741.26,23.0
959,0.275,0.1593,0.7394,0.11,745.887,21.0
960,0.275,0.1593,0.7394,0.13,752.234,19.0
961,0.275,0.1593,0.9037,0.03,751.897,22.0
962,0.275,0.1593,0.9037,0.05,756.018,23.0
963,0.275,0.1593,0.9037,0.07,755.003,22.0
964,0.275,0.1593,0.9037,0.09,761.121,20.0
965,0.275,0.1593,0.9037,0.11,764.496,20.0
966,0.275,0.1593,0.9037,0.13,769.401,18.0
967,0.275,0.1593,1.068,0.03,773.891,18.0
968,0.275,0.1593,1.068,0.05,776.049,18.0
969,0.275,0.1593,1.068,0.07,775.818,21.0
970,0.275,0.1593,1.068,0.09,778.213,22.0
971,0.275,0.1593,1.068,0.11,779.471,21.0
972,0.275,0.1593,1.068,0.13,782.248,21.0
973,0.275,0.2048,0.2465,0.03,683.62,15.0
974,0.275,0.2048,0.2465,0.05,686.598,20.0
975,0.275,0.2048,0.2465,0.07,693.504,21.0
976,0.275,0.2048,0.2465,0.09,700.82,21.0
977,0.275,0.2048,0.2465,0.11,710.314,16.0
978,0.275,0.2048,0.2465,0.13,717.063,17.0
979,0.275,0.2048,0.4108,0.03,697.936,23.0
980,0.275,0.2048,0.4108,0.05,710.37,18.0
981,0.275,0.2048,0.4108,0.07,708.68,22.0
982,0.275,0.2048,0.4108,0.09,721.179,20.0
983,0.275,0.2048,0.4108,0.11,728.277,17.0
984,0.275,0.2048,0.4108,0.13,735.547,17.0
985,0.275,0.2048,0.5751,0.03,719.603,22.0
986,0.275,0.2048,0.5751,0.05,726.76,20.0
987,0.275,0.2048,0.5751,0.07,731.193,22.0
988,0.275,0.2048,0.5751,0.09,735.092,22.0
989,0.275,0.2048,0.5751,0.11,746.052,19.0
990,0.275,0.2048,0.5751,0.13,750.429,17.0
991,0.275,0.2048,0.7394,0.03,738.744,21.0
992,0.275,0.2048,0.7394,0.05,745.284,16.0
993,0.275,0.2048,0.7394,0.07,748.898,18.0
994,0.275,0.2048,0.7394,0.09,756.779,18.0
995,0.275,0.2048,0.7394,0.11,762.087,17.0
996,0.275,0.2048,0.7394,0.13,761.956,23.0
997,0.275,0.2048,0.9037,0.03,754.196,22.0
998,0.275,0.2048,0.9037,0.05,761.021,20.0
999,0.275,0.2048,0.9037,0.07,769.221,16.0
1000,0.275,0.2048,0.9037,0.09,768.72,21.0
1001,0.275,0.2048,0.9037,0.11,774.903,19.0
1002,0.275,0.2048,0.9037,0.13,780.938,19.0
1003,0.275,0.2048,1.068,0.03,774.169,18.0
1004,0.275,0.2048,1.068,0.05,778.3,17.0
1005,0.275,0.2048,1.068,0.07,781.371,20.0
1006,0.275,0.2048,1.068,0.09,782.037,22.0
1007,0.275,0.2048,1.068,0.11,789.463,19.0
1008,0.275,0.2048,1.068,0.13,794.993,18.0
1009,0.275,0.2503,0.2465,0.03,633.32,17.0
1010,0.275,0.2503,0.2465,0.05,632.858,14.0
1011,0.275,0.2503,0.2465,0.07,639.23,13.0
1012,0.275,0.2503,0.2465,0.09,636.098,17.0
1013,0.275,0.2503,0.2465,0.11,642.339,13.0
1014,0.275,0.2503,0.2465,0.13,647.022,14.0
1015,0.275,0.2503,0.4108,0.03,655.667,14.0
1016,0.275,0.2503,0.4108,0.05,647.873,16.0
1017,0.275,0.2503,0.4108,0.07,646.573,17.0
1018,0.275,0.2503,0.4108,0.09,651.601,15.0
1019,0.275,0.2503,0.4108,0.11,652.397,16.0
1020,0.275,0.2503,0.4108,0.13,658.72,14.0
1021,0.275,0.2503,0.5751,0.03,676.419,18.0
1022,0.275,0.2503,0.5751,0.05,668.864,17.0
1023,0.275,0.2503,0.5751,0.07,665.333,18.0
1024,0.275,0.2503,0.5751,0.09,666.666,15.0
1025,0.275,0.2503,0.5751,0.11,670.659,12.0
1026,0.275,0.2503,0.5751,0.13,672.729,12.0
1027,0.275,0.2503,0.7394,0.03,693.166,17.0
1028,0.275,0.2503,0.7394,0.05,683.823,14.0
1029,0.275,0.2503,0.7394,0.07,683.987,13.0
1030,0.275,0.2503,0.7394,0.09,683.271,13.0
1031,0.275,0.2503,0.7394,0.11,685.767,14.0
1032,0.275,0.2503,0.7394,0.13,684.973,16.0
1033,0.275,0.2503,0.9037,0.03,710.868,16.0
1034,0.275,0.2503,0.9037,0.05,702.57,16.0
1035,0.275,0.2503,0.9037,0.07,698.295,14.0
1036,0.275,0.2503,0.9037,0.09,696.532,16.0
1037,0.275,0.2503,0.9037,0.11,698.812,13.0
1038,0.275,0.2503,0.9037,0.13,696.383,16.0
1039,0.275,0.2503,1.068,0.03,726.855,16.0
1040,0.275,0.2503,1.068,0.05,717.8,14.0
1041,0.275,0.2503,1.068,0.07,711.281,16.0
1042,0.275,0.2503,1.068,0.09,708.003,16.0
1043,0.275,0.2503,1.068,0.11,710.374,12.0
1044,0.275,0.2503,1.068,0.13,710.987,13.0
1045,0.275,0.2958,0.2465,0.03,435.702,17.0
1046,0.275,0.2958,0.2465,0.05,446.143,--
1047,0.275,0.2958,0.2465,0.07,446.143,--
1048,0.275,0.2958,0.2465,0.09,446.143,--
1049,0.275,0.2958,0.2465,0.11,446.143,--
1050,0.275,0.2958,0.2465,0.13,446.143,--
1051,0.275,0.2958,0.4108,0.03,476.91,14.0
1052,0.275,0.2958,0.4108,0.05,446.143,--
1053,0.275,0.2958,0.4108,0.07,446.143,--
1054,0.275,0.2958,0.4108,0.09,446.143,--
1055,0.275,0.2958,0.4108,0.11,446.143,--
1056,0.275,0.2958,0.4108,0.13,446.143,--
1057,0.275,0.2958,0.5751,0.03,494.905,17.0
1058,0.275,0.2958,0.5751,0.05,446.143,--
1059,0.275,0.2958,0.5751,0.07,446.143,--
1060,0.275,0.2958,0.5751,0.09,446.143,--
1061,0.275,0.2958,0.5751,0.11,446.143,--
1062,0.275,0.2958,0.5751,0.13,446.143,--
1063,0.275,0.2958,0.7394,0.03,514.618,15.0
1064,0.275,0.2958,0.7394,0.05,446.143,--
1065,0.275,0.2958,0.7394,0.07,446.143,--
1066,0.275,0.2958,0.7394,0.09,446.143,--
1067,0.275,0.2958,0.7394,0.11,446.143,--
1068,0.275,0.2958,0.7394,0.13,446.143,--
1069,0.275,0.2958,0.9037,0.03,533.031,21.0
1070,0.275,0.2958,0.9037,0.05,446.143,--
1071,0.275,0.2958,0.9037,0.07,446.143,--
1072,0.275,0.2958,0.9037,0.09,446.143,--
1073,0.275,0.2958,0.9037,0.11,446.143,--
1074,0.275,0.2958,0.9037,0.13,446.143,--
1075,0.275,0.2958,1.068,0.03,551.614,15.0
1076,0.275,0.2958,1.068,0.05,446.143,--
1077,0.275,0.2958,1.068,0.07,446.143,--
1078,0.275,0.2958,1.068,0.09,446.143,--
1079,0.275,0.2958,1.068,0.11,446.143,--
1080,0.275,0.2958,1.068,0.13,446.143,--
1081,0.325,0.0683,0.2465,0.03,706.079,27.0
1082,0.325,0.0683,0.2465,0.05,710.519,19.0
1083,0.325,0.0683,0.2465,0.07,710.496,23.0
1084,0.325,0.0683,0.2465,0.09,711.105,23.0
1085,0.325,0.0683,0.2465,0.11,712.434,22.0
1086,0.325,0.0683,0.2465,0.13,708.572,23.0
1087,0.325,0.0683,0.4108,0.03,751.886,20.0
1088,0.325,0.0683,0.4108,0.05,749.404,21.0
1089,0.325,0.0683,0.4108,0.07,750.546,22.0
1090,0.325,0.0683,0.4108,0.09,751.809,20.0
1091,0.325,0.0683,0.4108,0.11,752.491,20.0
1092,0.325,0.0683,0.4108,0.13,750.493,21.0
1093,0.325,0.0683,0.5751,0.03,788.308,20.0
1094,0.325,0.0683,0.5751,0.05,783.783,20.0
1095,0.325,0.0683,0.5751,0.07,787.06,20.0
1096,0.325,0.0683,0.5751,0.09,784.269,22.0
1097,0.325,0.0683,0.5751,0.11,782.821,21.0
1098,0.325,0.0683,0.5751,0.13,785.061,25.0
1099,0.325,0.0683,0.7394,0.03,816.784,18.0
1100,0.325,0.0683,0.7394,0.05,815.546,21.0
1101,0.325,0.0683,0.7394,0.07,816.925,18.0
1102,0.325,0.0683,0.7394,0.09,816.944,19.0
1103,0.325,0.0683,0.7394,0.11,818.421,21.0
1104,0.325,0.0683,0.7394,0.13,817.876,21.0
1105,0.325,0.0683,0.9037,0.03,845.763,16.0
1106,0.325,0.0683,0.9037,0.05,841.756,21.0
1107,0.325,0.0683,0.9037,0.07,843.98,20.0
1108,0.325,0.0683,0.9037,0.09,837.151,24.0
1109,0.325,0.0683,0.9037,0.11,839.263,22.0
1110,0.325,0.0683,0.9037,0.13,842.093,20.0
1111,0.325,0.0683,1.068,0.03,867.164,19.0
1112,0.325,0.0683,1.068,0.05,866.437,20.0
1113,0.325,0.0683,1.068,0.07,864.16,22.0
1114,0.325,0.0683,1.068,0.09,867.218,20.0
1115,0.325,0.0683,1.068,0.11,867.291,20.0
1116,0.325,0.0683,1.068,0.13,866.49,21.0
1117,0.325,0.1138,0.2465,0.03,712.042,19.0
1118,0.325,0.1138,0.2465,0.05,712.213,21.0
1119,0.325,0.1138,0.2465,0.07,715.141,19.0
1120,0.325,0.1138,0.2465,0.09,713.724,20.0
1121,0.325,0.1138,0.2465,0.11,717.1,18.0
1122,0.325,0.1138,0.2465,0.13,710.851,23.0
1123,0.325,0.1138,0.4108,0.03,753.338,20.0
1124,0.325,0.1138,0.4108,0.05,753.778,20.0
1125,0.325,0.1138,0.4108,0.07,753.124,20.0
1126,0.325,0.1138,0.4108,0.09,753.399,23.0
1127,0.325,0.1138,0.4108,0.11,758.701,20.0
1128,0.325,0.1138,0.4108,0.13,753.331,22.0
1129,0.325,0.1138,0.5751,0.03,787.455,19.0
1130,0.325,0.1138,0.5751,0.05,785.224,23.0
1131,0.325,0.1138,0.5751,0.07,787.347,21.0
1132,0.325,0.1138,0.5751,0.09,787.0,20.0
1133,0.325,0.1138,0.5751,0.11,788.151,21.0
1134,0.325,0.1138,0.5751,0.13,790.865,19.0
1135,0.325,0.1138,0.7394,0.03,815.701,20.0
1136,0.325,0.1138,0.7394,0.05,816.678,21.0
1137,0.325,0.1138,0.7394,0.07,815.564,20.0
1138,0.325,0.1138,0.7394,0.09,818.475,20.0
1139,0.325,0.1138,0.7394,0.11,816.967,21.0
1140,0.325,0.1138,0.7394,0.13,816.021,22.0
1141,0.325,0.1138,0.9037,0.03,841.622,21.0
1142,0.325,0.1138,0.9037,0.05,843.263,18.0
1143,0.325,0.1138,0.9037,0.07,843.046,19.0
1144,0.325,0.1138,0.9037,0.09,842.052,21.0
1145,0.325,0.1138,0.9037,0.11,845.321,19.0
1146,0.325,0.1138,0.9037,0.13,846.531,17.0
1147,0.325,0.1138,1.068,0.03,866.628,19.0
1148,0.325,0.1138,1.068,0.05,866.262,19.0
1149,0.325,0.1138,1.068,0.07,867.005,21.0
1150,0.325,0.1138,1.068,0.09,868.298,18.0
1151,0.325,0.1138,1.068,0.11,869.742,19.0
1152,0.325,0.1138,1.068,0.13,867.249,20.0
1153,0.325,0.1593,0.2465,0.03,718.835,18.0
1154,0.325,0.1593,0.2465,0.05,715.185,25.0
1155,0.325,0.1593,0.2465,0.07,721.284,20.0
1156,0.325,0.1593,0.2465,0.09,721.928,20.0
1157,0.325,0.1593,0.2465,0.11,727.927,19.0
1158,0.325,0.1593,0.2465,0.13,726.347,23.0
1159,0.325,0.1593,0.4108,0.03,758.772,18.0
1160,0.325,0.1593,0.4108,0.05,754.956,21.0
1161,0.325,0.1593,0.4108,0.07,759.699,21.0
1162,0.325,0.1593,0.4108,0.09,759.728,22.0
1163,0.325,0.1593,0.4108,0.11,766.703,19.0
1164,0.325,0.1593,0.4108,0.13,766.704,19.0
1165,0.325,0.1593,0.5751,0.03,787.673,21.0
1166,0.325,0.1593,0.5751,0.05,792.279,20.0
1167,0.325,0.1593,0.5751,0.07,791.318,23.0
1168,0.325,0.1593,0.5751,0.09,797.144,19.0
1169,0.325,0.1593,0.5751,0.11,798.394,20.0
1170,0.325,0.1593,0.5751,0.13,801.966,18.0
1171,0.325,0.1593,0.7394,0.03,820.035,20.0
1172,0.325,0.1593,0.7394,0.05,819.932,21.0
1173,0.325,0.1593,0.7394,0.07,826.458,18.0
1174,0.325,0.1593,0.7394,0.09,824.614,22.0
1175,0.325,0.1593,0.7394,0.11,829.102,20.0
1176,0.325,0.1593,0.7394,0.13,827.901,22.0
1177,0.325,0.1593,0.9037,0.03,844.811,19.0
1178,0.325,0.1593,0.9037,0.05,846.287,21.0
1179,0.325,0.1593,0.9037,0.07,848.778,22.0
1180,0.325,0.1593,0.9037,0.09,851.501,18.0
1181,0.325,0.1593,0.9037,0.11,853.266,20.0
1182,0.325,0.1593,0.9037,0.13,854.643,22.0
1183,0.325,0.1593,1.068,0.03,867.514,21.0
1184,0.325,0.1593,1.068,0.05,868.43,23.0
1185,0.325,0.1593,1.068,0.07,872.848,21.0
1186,0.325,0.1593,1.068,0.09,871.334,21.0
1187,0.325,0.1593,1.068,0.11,875.063,20.0
1188,0.325,0.1593,1.068,0.13,874.729,21.0
1189,0.325,0.2048,0.2465,0.03,716.123,21.0
1190,0.325,0.2048,0.2465,0.05,728.571,18.0
1191,0.325,0.2048,0.2465,0.07,732.465,19.0
1192,0.325,0.2048,0.2465,0.09,737.553,19.0
1193,0.325,0.2048,0.2465,0.11,743.278,16.0
1194,0.325,0.2048,0.2465,0.13,749.266,18.0
1195,0.325,0.2048,0.4108,0.03,756.329,21.0
1196,0.325,0.2048,0.4108,0.05,764.023,19.0
1197,0.325,0.2048,0.4108,0.07,768.505,19.0
1198,0.325,0.2048,0.4108,0.09,769.615,22.0
1199,0.325,0.2048,0.4108,0.11,774.609,21.0
1200,0.325,0.2048,0.4108,0.13,783.475,17.0
1201,0.325,0.2048,0.5751,0.03,792.844,20.0
1202,0.325,0.2048,0.5751,0.05,792.427,21.0
1203,0.325,0.2048,0.5751,0.07,800.076,18.0
1204,0.325,0.2048,0.5751,0.09,801.256,20.0
1205,0.325,0.2048,0.5751,0.11,806.11,20.0
1206,0.325,0.2048,0.5751,0.13,810.713,16.0
1207,0.325,0.2048,0.7394,0.03,820.013,20.0
1208,0.325,0.2048,0.7394,0.05,822.042,20.0
1209,0.325,0.2048,0.7394,0.07,825.196,19.0
1210,0.325,0.2048,0.7394,0.09,826.969,20.0
1211,0.325,0.2048,0.7394,0.11,829.968,20.0
1212,0.325,0.2048,0.7394,0.13,836.255,16.0
1213,0.325,0.2048,0.9037,0.03,844.175,21.0
1214,0.325,0.2048,0.9037,0.05,843.989,22.0
1215,0.325,0.2048,0.9037,0.07,845.781,22.0
1216,0.325,0.2048,0.9037,0.09,851.915,19.0
1217,0.325,0.2048,0.9037,0.11,856.408,18.0
1218,0.325,0.2048,0.9037,0.13,858.932,18.0
1219,0.325,0.2048,1.068,0.03,866.154,18.0
1220,0.325,0.2048,1.068,0.05,867.415,19.0
1221,0.325,0.2048,1.068,0.07,867.417,23.0
1222,0.325,0.2048,1.068,0.09,873.144,20.0
1223,0.325,0.2048,1.068,0.11,876.602,18.0
1224,0.325,0.2048,1.068,0.13,880.964,18.0
1225,0.325,0.2503,0.2465,0.03,676.495,15.0
1226,0.325,0.2503,0.2465,0.05,673.082,14.0
1227,0.325,0.2503,0.2465,0.07,665.475,16.0
1228,0.325,0.2503,0.2465,0.09,664.856,18.0
1229,0.325,0.2503,0.2465,0.11,672.426,12.0
1230,0.325,0.2503,0.2465,0.13,673.49,15.0
1231,0.325,0.2503,0.4108,0.03,708.65,19.0
1232,0.325,0.2503,0.4108,0.05,706.884,17.0
1233,0.325,0.2503,0.4108,0.07,702.945,14.0
1234,0.325,0.2503,0.4108,0.09,700.872,15.0
1235,0.325,0.2503,0.4108,0.11,702.778,14.0
1236,0.325,0.2503,0.4108,0.13,704.226,13.0
1237,0.325,0.2503,0.5751,0.03,743.543,18.0
1238,0.325,0.2503,0.5751,0.05,738.114,15.0
1239,0.325,0.2503,0.5751,0.07,733.092,13.0
1240,0.325,0.2503,0.5751,0.09,728.286,14.0
1241,0.325,0.2503,0.5751,0.11,727.629,15.0
1242,0.325,0.2503,0.5751,0.13,728.444,13.0
1243,0.325,0.2503,0.7394,0.03,772.618,18.0
1244,0.325,0.2503,0.7394,0.05,763.694,15.0
1245,0.325,0.2503,0.7394,0.07,758.375,15.0
1246,0.325,0.2503,0.7394,0.09,754.263,13.0
1247,0.325,0.2503,0.7394,0.11,750.246,15.0
1248,0.325,0.2503,0.7394,0.13,749.779,14.0
1249,0.325,0.2503,0.9037,0.03,799.475,16.0
1250,0.325,0.2503,0.9037,0.05,787.401,15.0
1251,0.325,0.2503,0.9037,0.07,782.363,14.0
1252,0.325,0.2503,0.9037,0.09,773.9,15.0
1253,0.325,0.2503,0.9037,0.11,770.616,16.0
1254,0.325,0.2503,0.9037,0.13,768.491,15.0
1255,0.325,0.2503,1.068,0.03,822.864,16.0
1256,0.325,0.2503,1.068,0.05,808.921,16.0
1257,0.325,0.2503,1.068,0.07,800.675,15.0
1258,0.325,0.2503,1.068,0.09,793.724,16.0
1259,0.325,0.2503,1.068,0.11,791.707,13.0
1260,0.325,0.2503,1.068,0.13,784.206,19.0
1261,0.325,0.2958,0.2465,0.03,501.463,19.0
1262,0.325,0.2958,0.2465,0.05,446.143,--
1263,0.325,0.2958,0.2465,0.07,446.143,--
1264,0.325,0.2958,0.2465,0.09,446.143,--
1265,0.325,0.2958,0.2465,0.11,446.143,--
1266,0.325,0.2958,0.2465,0.13,446.143,--
1267,0.325,0.2958,0.4108,0.03,541.242,21.0
1268,0.325,0.2958,0.4108,0.05,446.143,--
1269,0.325,0.2958,0.4108,0.07,446.143,--
1270,0.325,0.2958,0.4108,0.09,446.143,--
1271,0.325,0.2958,0.4108,0.11,446.143,--
1272,0.325,0.2958,0.4108,0.13,446.143,--
1273,0.325,0.2958,0.5751,0.03,582.259,19.0
1274,0.325,0.2958,0.5751,0.05,446.143,--
1275,0.325,0.2958,0.5751,0.07,446.143,--
1276,0.325,0.2958,0.5751,0.09,446.143,--
1277,0.325,0.2958,0.5751,0.11,446.143,--
1278,0.325,0.2958,0.5751,0.13,446.143,--
1279,0.325,0.2958,0.7394,0.03,612.224,14.0
1280,0.325,0.2958,0.7394,0.05,446.143,--
1281,0.325,0.2958,0.7394,0.07,446.143,--
1282,0.325,0.2958,0.7394,0.09,446.143,--
1283,0.325,0.2958,0.7394,0.11,446.143,--
1284,0.325,0.2958,0.7394,0.13,446.143,--
1285,0.325,0.2958,0.9037,0.03,639.98,18.0
1286,0.325,0.2958,0.9037,0.05,446.143,--
1287,0.325,0.2958,0.9037,0.07,446.143,--
1288,0.325,0.2958,0.9037,0.09,446.143,--
1289,0.325,0.2958,0.9037,0.11,446.143,--
1290,0.325,0.2958,0.9037,0.13,446.143,--
1291,0.325,0.2958,1.068,0.03,663.914,17.0
1292,0.325,0.2958,1.068,0.05,446.143,--
1293,0.325,0.2958,1.068,0.07,446.143,--
1294,0.325,0.2958,1.068,0.09,446.143,--
1295,0.325,0.2958,1.068,0.11,446.143,--
1296,0.325,0.2958,1.068,0.13,446.143,--
